country,source,author,title,description,url,urlToImage,publishedAt,content,date,sentiment,domain,is_green
us,"{'id': 'the-hill', 'name': 'The Hill'}",Jordan Williams,Democrats criticize FBI's handling of tip line in Kavanaugh investigation | TheHill - The Hill,Senate Judiciary Committee Democrats are criticizing the FBI over its...,https://thehill.com/homenews/senate/564377-democrats-criticize-fbis-handling-of-tip-line-in-kavanaugh-investigation,https://thehill.com/sites/default/files/kavanaughbrett_090418am5_lead.jpg,2021-07-22T18:26:23Z,Senate Judiciary Committee Democrats are criticizing the FBI over its handling of the tip line in its investigation of the sexual misconduct allegations of now-Supreme Court Justice Brett KavanaughBr… [+3582 chars],2021-07-22 14:58:52.519894,0.0,thehill.com,0
us,"{'id': 'wired', 'name': 'Wired'}","Katrina Miller, Matt Simon",Scientists Just ‘Looked’ Inside Mars. Here’s What They Found - WIRED,InSight and Perseverance have sent back unprecedented data on everything from marsquakes to the Red Planet’s inner layers.,https://www.wired.com/story/scientists-just-looked-inside-mars-heres-what-they-found/,"https://media.wired.com/photos/60f8839376dfd2eea48937c2/191:100/w_1280,c_limit/science_insight_layers.jpg",2021-07-22T18:00:00Z,"The researchers found the core density to be surprisingly low, at only about 6 grams per cubic centimeter, which is much lower than what theyd expected of an iron-rich center. Its still a bit of a my… [+3542 chars]",2021-07-22 14:58:52.519894,0.33266666666666667,www.wired.com,0
us,"{'id': 'nbc-news', 'name': 'NBC News'}","Elisha Fieldstadt, The Associated Press","3 mass shootings in Chicago leave a 14-year-old dead, 17 others injured - NBC News","Seventeen people were hurt and a 14-year-old boy was killed in three separate mass shootings in Chicago Wednesday, police said.",https://www.nbcnews.com/news/us-news/teen-killed-17-injured-3-chicago-mass-shootings-n1274706,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_29/3493195/210722-chicago-shootings-mb-1344.JPG",2021-07-22T17:56:45Z,"A 14-year-old boy and two other people were killed and 17 people were injured in four separate shootings in Chicago on Wednesday, police said.
Chicago Police Supt. David Brown on Thursday said few o… [+4152 chars]",2021-07-22 14:58:52.519894,-0.4992049038410187,www.nbcnews.com,0
us,"{'id': None, 'name': 'CNBC'}",Amanda Macias,U.S. sanctions Cuban officials over crackdown on protests as Biden warns: 'This is just the beginning' - CNBC,The Biden administration imposed sanctions on Cuba's defense minister and the communist nation's special forces brigade.,https://www.cnbc.com/2021/07/22/us-sanctions-cuban-defense-minister-special-forces-over-crackdown-on-protests.html,https://image.cnbcfm.com/api/v1/image/106915343-1626976664967-gettyimages-1234098187-AA_21072021_414920.jpeg?v=1626976721,2021-07-22T17:55:15Z,WASHINGTON The United States imposed sanctions on Cuba's defense minister and the communist nation's special forces brigade for the suppression of peaceful protests that broke out on the island last … [+2844 chars],2021-07-22 14:58:52.519894,-0.49487540125846863,www.cnbc.com,0
us,"{'id': None, 'name': 'Boston.com'}",,"Amid Delta-fueled COVID-19 uptick, Charlie Baker says he isn’t planning to reissue mask mandate - Boston.com","Gov. Charlie Baker said his administration is ""not looking at changing any of our existing rules or policies,"" amid the Delta-fueled swell.",https://www.boston.com/news/coronavirus/2021/07/22/massachusetts-mask-mandate-delta-variant/,https://bdc2020.o0bc.com/wp-content/uploads/2021/07/s3___bgmp-arc_arc-feeds_generic-photos_to-arc_Chin072021Provincetown-COVID-Cases_Met7-60f9a67cc41a8-scaled.jpg,2021-07-22T17:40:00Z,"Skip to Main Content
Coronavirus
Customers wait for their orders at a downtown restaurant in Provincetown. Barry Chin / The Boston Globe
Don’t expect mask rules to get tightened in Massachusetts a… [+3668 chars]",2021-07-22 14:58:52.519894,0.0,www.boston.com,1
us,"{'id': 'ars-technica', 'name': 'Ars Technica'}",Jim Salter,Today’s massive Internet outage comes courtesy of Akamai Edge DNS - Ars Technica,"Contrary to popular belief, it's not always DNS... but it is today.",https://arstechnica.com/gadgets/2021/07/todays-massive-internet-outage-comes-courtesy-of-akamai-edge-dns/,https://cdn.arstechnica.net/wp-content/uploads/2021/07/serverroomlol-760x380.jpg,2021-07-22T17:36:05Z,"can't be DNS."" ""How much you wanna bet?""""/&gt;
 Enlarge/ ""Dude, it can't be DNS."" ""How much you wanna bet?""
87 with 66 posters participating, including story author
A massive Internet outage today… [+1533 chars]",2021-07-22 14:58:52.519894,-0.00754563093185423,arstechnica.com,0
us,"{'id': 'fox-news', 'name': 'Fox News'}",Brandon Gillespie,"Meghan McCain bashes 'pathetic bureaucrats' in Congress, predicts Pelosi will lose speakership in midterms - Fox News","""The View"" co-host Meghan McCain went after congressional leadership on both sides of the aisle Thursday, imploring House Speaker Nancy Pelosi, D-Calif., and House Minority Leader Kevin McCarthy, R-Calif., to ""start acting like adults and not pathetic bureauc…",https://www.foxnews.com/media/meghan-mccain-pathetic-bureaucrats-congress-predicts-pelosi-lose-speakership-midterms,https://static.foxnews.com/foxnews.com/content/uploads/2021/07/pelosi-mccain-mccarthy.jpg,2021-07-22T17:28:00Z,"""The View"" co-host Meghan McCain went after congressional leadership on both sides of the aisle Thursday, imploring House Speaker Nancy Pelosi, D-Calif., and House Minority Leader Kevin McCarthy, R-C… [+2715 chars]",2021-07-22 14:58:52.519894,-0.004739463186264059,www.foxnews.com,0
us,"{'id': 'cbs-news', 'name': 'CBS News'}",,"After son dies of COVID, mother holds vaccine drive at his funeral - CBS News",Betty Antoine's 46-year-old son Brandon died of COVID after refusing to get vaccinated.,https://www.cbsnews.com/news/covid-vaccine-louisiana-mother-son-funeral/,https://cbsnews3.cbsistatic.com/hub/i/r/2021/07/22/a8d6f6ab-2340-4241-b834-46c174fb85be/thumbnail/1200x630/b60997fceb061f5b5fa6235f3d0e5013/0722-ctm-louisianacovid-begnaud-758727-640x360.jpg,2021-07-22T17:20:00Z,"An indoor mask advisory has been issued in New Orleans, and Louisiana is facing a major setback in its battle against the coronavirus.
Louisiana Governor John Bel Edwards is dealing with the highest… [+2132 chars]",2021-07-22 14:58:52.519894,0.0,www.cbsnews.com,0
us,"{'id': 'fox-news', 'name': 'Fox News'}",Tyler McCarthy,Eric Clapton says he won't play at venues where coronavirus vaccine proof is required - Fox News,Eric Clapton is speaking out about the U.K. government's recent announcement about vaccination passports.,https://www.foxnews.com/entertainment/eric-clapton-venues-coronavirus-vaccine-proof-required,https://static.foxnews.com/foxnews.com/content/uploads/2020/11/eric-clapton-getty-london-2020.jpg,2021-07-22T17:11:19Z,"Eric Clapton has said he will not perform at any venues that require attendees to prove that they have received their full vaccination from the coronavirus. 
The musician and outspoken vaccine skept… [+2592 chars]",2021-07-22 14:58:52.519894,0.48395,www.foxnews.com,0
us,"{'id': None, 'name': 'Yahoo Entertainment'}",Adam Shapiro,Southwest Airlines travel demand rises above 2019 levels - Yahoo Finance,Yahoo Finance Live talks to Southwest Airlines CEO Gary Kelly after the airline reported second quarter earnings.,https://finance.yahoo.com/news/southwest-travel-demand-rises-above-2019-levels-170210741.html,https://s.yimg.com/ny/api/res/1.2/fd90jqySkS_T.hanLue2BA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzM1/https://s.yimg.com/os/creatr-images/2018-11/d8007ac0-f3f4-11e8-aef7-9e5c20f5b444,2021-07-22T17:02:10Z,"Southwest Airlines (LUV) reported leisure passenger traffic rebounded in June to 2019 levels, helping the airline generate its first monthly profit since the COVID-19 pandemic decimated the industry.… [+2876 chars]",2021-07-22 14:58:52.519894,0.09547121882438658,finance.yahoo.com,0
us,"{'id': 'the-verge', 'name': 'The Verge'}",Cameron Faulkner,Here’s when and how you can preorder the Playdate handheld - The Verge,"The Playdate’s release is getting closer. So close, in fact, that you can place your preorder for one of these quirky handhelds that have a crank and plenty of exclusive games starting Thursday, July 29th at 10AM PT / 1PM ET.",https://www.theverge.com/2021/7/22/22587193/playdate-preorder-how-to-panic-teenage-engineering-handheld-console,https://cdn.vox-cdn.com/thumbor/dqQk05ZSoa8o_u7MsBTmRGtpUFY=/0x106:1454x867/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/16312891/F558C979_3BAF_4B2D_ADC3_CDFC275FFA64.jpeg,2021-07-22T17:00:00Z,"Starting July 29th, but theres still no release date
Photo by Sam Byford / The Verge
Playdate, the quirky new handheld with a black-and-white screen and a crank on its side created by Panic and co-… [+1418 chars]",2021-07-22 14:58:52.519894,0.33153333333333335,www.theverge.com,0
us,"{'id': 'fox-news', 'name': 'Fox News'}",Paulina Dedaj,Giannis Antetokounmpo takes swipe at NBA 'super teams' after Bucks' championship: 'I did it the hard way' - Fox News,"Newly crowned NBA champion Giannis Antetokounmpo took a swipe at 'super teams' this week after the Milwaukee Bucks defeated the Phoenix Suns in Game 6 of the NBA Finals on Tuesday, saying “I did it the hard way.”",https://www.foxnews.com/sports/giannis-antetokounmpo-nba-super-teams,https://static.foxnews.com/foxnews.com/content/uploads/2021/07/Bucks-win-nba.jpg,2021-07-22T16:52:57Z,"Newly crowned NBA
 champion Giannis Antetokounmpo took a swipe at ""super teams"" this week after the Milwaukee Bucks
 defeated the Phoenix Suns
 in Game 6 of the NBA Finals on Tuesday, saying, ""I d… [+2188 chars]",2021-07-22 14:58:52.519894,-0.9754121899604797,www.foxnews.com,0
us,"{'id': None, 'name': 'New York Times'}",Sheryl Gay Stolberg,C.D.C. Director Warns U.S. at ‘Another Pivotal Point’ in Pandemic - The New York Times,"Still, new cases, hospitalizations and deaths remain at a fraction from their previous devastating peaks, and vaccines remain effective against the worst outcomes of Covid-19 including from the Delta variant.",https://www.nytimes.com/2021/07/22/us/politics/cdc-delta-cases.html,https://static01.nyt.com/images/2021/07/22/world/22virus-briefing-whvirus/22virus-briefing-whvirus-facebookJumbo.jpg,2021-07-22T16:36:01Z,"Slightly fewer than half of the country was fully vaccinated, as were just under 60 percent of eligible people, according to data from the C.D.C. 
Dr. Walensky pleaded with unvaccinated people to pl… [+975 chars]",2021-07-22 14:58:52.519894,-0.6472266316413879,www.nytimes.com,0
us,"{'id': None, 'name': 'The Guardian'}",Sarah Betancourt,‘It’s too late’: US doctor says dying patients begging for Covid vaccine - The Guardian,"At least 99% of those in US who died of Covid in the last six months had not been vaccinated, says CDC director Dr Rochelle Walensky",https://amp.theguardian.com/us-news/2021/jul/22/us-coronavirus-covid-unvaccinated-hospital-rates-vaccines,,2021-07-22T16:05:00Z,"US newsAt least 99% of those in US who died of Covid in the last six months had not been vaccinated, says CDC director Dr Rochelle Walensky
What the US government is calling the pandemic of the unva… [+5034 chars]",2021-07-22 14:58:52.519894,-0.8044390082359314,amp.theguardian.com,0
us,"{'id': None, 'name': 'Yahoo Entertainment'}",Alexander Nazaryan,"Keep calm and get vaccinated, Biden says of 'breakthrough' COVID cases - Yahoo News","Coronavirus rates are rising and masks are returning in some areas, but President Biden had a simple message on Wednesday evening: Get your coronavirus...",https://news.yahoo.com/keep-calm-and-get-vaccinated-biden-says-of-breakthrough-covid-cases-151443921.html,https://s.yimg.com/os/creatr-uploaded-images/2021-07/8c7f0720-eafe-11eb-a6ef-3b40d46ece62,2021-07-22T15:14:43Z,"WASHINGTON Coronavirus rates are rising and masks are returning in some areas, but President Biden had a simple message on Wednesday evening: Get your coronavirus vaccine and, having done so, dont wo… [+3984 chars]",2021-07-22 14:58:52.519894,-0.10834394965171812,news.yahoo.com,0
us,"{'id': None, 'name': 'Android Police'}",https://www.facebook.com/ryne.hager,OnePlus plans to add an option in OxygenOS 12 to disable throttling - Android Police,Some of you may remember as far back as two weeks ago when OnePlus was caught throttling the performance of the OnePlus 9 and 9 Pro based on the app that,https://www.androidpolice.com/2021/07/22/oneplus-plans-to-add-an-option-in-oxygenos-12-to-disable-throttling/,https://www.androidpolice.com/wp-content/uploads/2021/03/22/OnePlus-9-Pro-6_NIsE6egUpLSz-scaled.jpg,2021-07-22T15:08:00Z,"Some of you may remember as far back as two weeks ago when OnePlus was caught throttling the performance of the OnePlus 9 and 9 Pro based on the app that was currently running, altering performance p… [+2695 chars]",2021-07-22 14:58:52.519894,-0.49847087264060974,www.androidpolice.com,1
us,"{'id': None, 'name': 'Nature.com'}",,Highly accurate protein structure prediction for the human proteome - Nature.com,&lt;ArticleTitle Language=&quot;En&quot; xml:lang=&quot;en&quot;&gt;Highly accurate protein structure prediction for the human proteome&lt;/ArticleTitle&gt;,https://www.nature.com/articles/s41586-021-03828-1,,2021-07-22T15:03:32Z,"DeepMind, London, UK
Kathryn Tunyasuvunakool, Jonas Adler, Zachary Wu, Tim Green, Michal Zielinski, Augustin ídek, Alex Bridgland, Andrew Cowie, Clemens Meyer, Agata Laydon, Richard Evans, Alexander… [+297 chars]",2021-07-22 14:58:52.519894,0.99125,www.nature.com,0
us,"{'id': 'cbs-news', 'name': 'CBS News'}",Sophie Sophie,It's so hot in Dubai that the government is artificially creating rainstorms - CBS News,"With temperatures in Dubai regularly surpassing 115 degrees Fahrenheit, the government is now using drones to zap clouds with electricity, creating rainstorms.",https://www.cbsnews.com/news/dubai-uae-government-creating-rain-drones-cloud-seeding/,https://cbsnews1.cbsistatic.com/hub/i/r/2021/07/22/d13417d5-2faf-4620-82f6-6eadd618f6d5/thumbnail/1200x630/18eb4a4eb8ed6babe55ab0735f9621d4/gettyimages-1231144605.jpg,2021-07-22T15:03:07Z,"With temperatures in Dubai regularly surpassing 115 degrees Fahrenheit, the government has decided to take control of the scorching weather. 
Scientists in the United Arab Emirates are making it rai… [+2336 chars]",2021-07-22 14:58:52.519894,0.0037576227664947726,www.cbsnews.com,0
us,"{'id': None, 'name': 'Yahoo Entertainment'}",Ethan Alter,'Old' director M. Night Shyamalan on making horror from our fear of aging - Yahoo Entertainment,"The master of twisty scares reveals horror at center of his his latest film. ""Something you thought was permanent, you can see is not permanent.""",https://www.yahoo.com/entertainment/old-movie-m-night-shyamalan-secrets-of-horror-twist-150019923.html,https://s.yimg.com/ny/api/res/1.2/4uWLDNGMFo22e3ZslCWlwA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMTc3/https://s.yimg.com/os/creatr-uploaded-images/2021-07/cd66ecf0-e967-11eb-95fc-2b147b585b9a,2021-07-22T15:00:19Z,"Forget Michael Myers and Jason Voorhees growing older is the boogeyman that scares moviegoers the most. And M. Night Shyamalan cannily exploits those collective fears in his latest spooky yarn, Old, … [+3671 chars]",2021-07-22 14:58:52.519894,0.018998153845469174,www.yahoo.com,0
